dataset,category,model,status,error,num_images,threshold,accuracy,precision,recall,f1,auroc,pixel_auroc,selection_score,config_path,checkpoint_path,ae_training_mode,ae_final_epoch,ae_best_epoch,ae_best_val_loss,ae_early_stopped,ae_elapsed_sec,ae_train_size,ae_val_size,ae_history_csv,ae_history_png,ae_resume_enabled,ae_resume_checkpoint,ae_resumed_from_epoch,ae_save_every_epochs
mvtec,bottle,patchcore,ok,,83,0.7210485219955445,0.9518072289156626,0.9402985074626866,1.0,0.9692307692307692,1.0,0.9778147642832916,0.9819421062700816,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/configs/mvtec/bottle/patchcore.yaml,/content/drive/MyDrive/DefectVision-AD/outputs/checkpoints/mvtec/bottle/patchcore.pt,regularized_early_stopping_resume,34.0,30.0,0.0074469580825778,True,1888.5478105545044,178.0,31.0,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/training_history/mvtec/bottle/autoencoder_history.csv,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/training_history/mvtec/bottle/autoencoder_loss.png,True,/content/drive/MyDrive/DefectVision-AD/outputs/checkpoints/mvtec/bottle/autoencoder_resume.pt,0.0,10.0
mvtec,cable,patchcore,ok,,150,0.8078628093004226,0.8333333333333334,0.9240506329113924,0.7934782608695652,0.8538011695906433,0.91191904047976,0.8842385784499036,0.8826108865353742,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/configs/mvtec/cable/patchcore.yaml,/content/drive/MyDrive/DefectVision-AD/outputs/checkpoints/mvtec/cable/patchcore.pt,regularized_early_stopping_resume,66.0,62.0,0.0188785428729127,True,4261.673045158386,190.0,34.0,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/training_history/mvtec/cable/autoencoder_history.csv,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/training_history/mvtec/cable/autoencoder_loss.png,True,/content/drive/MyDrive/DefectVision-AD/outputs/checkpoints/mvtec/cable/autoencoder_resume.pt,0.0,10.0
mvtec,capsule,patchcore,ok,,132,0.6972088396549224,0.7878787878787878,0.9879518072289156,0.7522935779816514,0.8541666666666666,0.93777423214998,0.9613050135543336,0.9077654917031208,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/configs/mvtec/capsule/patchcore.yaml,/content/drive/MyDrive/DefectVision-AD/outputs/checkpoints/mvtec/capsule/patchcore.pt,regularized_early_stopping_resume,23.0,19.0,0.0053114907279836,True,1470.4323418140411,186.0,33.0,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/training_history/mvtec/capsule/autoencoder_history.csv,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/training_history/mvtec/capsule/autoencoder_loss.png,True,/content/drive/MyDrive/DefectVision-AD/outputs/checkpoints/mvtec/capsule/autoencoder_resume.pt,0.0,10.0
mvtec,carpet,patchcore,ok,,117,0.6809907585382462,0.9230769230769232,0.9166666666666666,0.9887640449438202,0.9513513513513512,0.9927768860353128,0.9794295842799396,0.9721136806296402,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/configs/mvtec/carpet/patchcore.yaml,/content/drive/MyDrive/DefectVision-AD/outputs/checkpoints/mvtec/carpet/patchcore.pt,regularized_early_stopping_resume,48.0,44.0,0.0194623518202986,True,3806.542553424835,238.0,42.0,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/training_history/mvtec/carpet/autoencoder_history.csv,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/training_history/mvtec/carpet/autoencoder_loss.png,True,/content/drive/MyDrive/DefectVision-AD/outputs/checkpoints/mvtec/carpet/autoencoder_resume.pt,0.0,10.0
mvtec,grid,patchcore,ok,,78,0.5787883639335633,0.9230769230769232,0.9322033898305084,0.9649122807017544,0.9482758620689654,0.9908103592314118,0.98532752003027,0.9720326815250658,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/configs/mvtec/grid/patchcore.yaml,/content/drive/MyDrive/DefectVision-AD/outputs/checkpoints/mvtec/grid/patchcore.pt,regularized_early_stopping_resume,49.0,45.0,0.0128789788112044,True,3268.1835873126984,224.0,40.0,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/training_history/mvtec/grid/autoencoder_history.csv,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/training_history/mvtec/grid/autoencoder_loss.png,True,/content/drive/MyDrive/DefectVision-AD/outputs/checkpoints/mvtec/grid/autoencoder_resume.pt,0.0,10.0
mvtec,hazelnut,patchcore,ok,,110,0.8347797393798828,0.8272727272727273,0.9636363636363636,0.7571428571428571,0.848,0.9707142857142856,0.97080565934483,0.9257144018491944,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/configs/mvtec/hazelnut/patchcore.yaml,/content/drive/MyDrive/DefectVision-AD/outputs/checkpoints/mvtec/hazelnut/patchcore.pt,regularized_early_stopping_resume,28.0,24.0,0.003856279832011,True,3166.150971889496,332.0,59.0,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/training_history/mvtec/hazelnut/autoencoder_history.csv,/content/drive/MyDrive/DefectVision-AD/outputs/multi_category_results/training_history/mvtec/hazelnut/autoencoder_loss.png,True,/content/drive/MyDrive/DefectVision-AD/outputs/checkpoints/mvtec/hazelnut/autoencoder_resume.pt,0.0,10.0
